ID,Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
803,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151211,"Vegetable oils; sunflower seed or safflower oil and their fractions, crude, not chemically modified",8,Weight in kilograms,249103932,nan,,,249103932.0,,222479718.0,,,0
804,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151219,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",8,Weight in kilograms,64981356,nan,,,64981356.0,,71043250.0,,,6
805,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151221,"Vegetable oils; cotton-seed oil and its fractions; crude, whether or not gossypol has been removed, not chemically modified",8,Weight in kilograms,2234,nan,,,,,2026.0,,,6
806,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151229,"Vegetable oils; cotton-seed oil and its fractions, other than crude, whether or not refined, but not chemically modified",8,Weight in kilograms,61815,nan,,,61815.0,,294603.0,,,0
808,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151311,"Vegetable oils; coconut (copra) oil and its fractions, crude, not chemically modified",8,Weight in kilograms,4425124,nan,,,4425124.0,,12894292.0,,,0
809,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151319,"Vegetable oils; coconut (copra) oil and its fractions, other than crude, whether or not refined, but not chemically modified",8,Weight in kilograms,19404272,nan,,,19404272.0,,35632191.0,,,6
810,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151321,"Vegetable oils; palm kernel or babassu oil and their fractions, crude, not chemically modified",8,Weight in kilograms,17611832,nan,,,17611832.0,,21618756.0,,,0
811,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151329,"Vegetable oils; palm kernel or babassu oil and their fractions, other than crude, whether or not refined, but not chemically modified",8,Weight in kilograms,8874657,nan,,,8874657.0,,13827561.0,,,0
813,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151411,"Vegetable oils; low erucic acid rape or colza oil and its fractions, crude",8,Weight in kilograms,3149067,nan,,,3149067.0,,2682601.0,,,6
814,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151419,"Vegetable oils; low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",8,Weight in kilograms,49763608,nan,,,49763608.0,,45391333.0,,,0
815,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151491,"Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, crude",8,Weight in kilograms,453014,nan,,,453014.0,,615239.0,,,6
816,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151499,"Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",8,Weight in kilograms,34505853,nan,,,34505853.0,,32290388.0,,,0
818,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151511,"Vegetable oils; linseed oil and its fractions, crude, not chemically modified",8,Weight in kilograms,1048560,nan,,,1048560.0,,1246970.0,,,0
819,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151519,"Vegetable oils; linseed oil and its fractions, other than crude, whether or not refined, but not chemically modified",8,Weight in kilograms,4337307,nan,,,4337307.0,,4881796.0,,,0
820,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151521,"Vegetable oils; maize (corn) oil and its fractions, crude, not chemically modified",8,Weight in kilograms,15243,nan,,,15243.0,,26280.0,,,0
821,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151529,"Vegetable oils; maize (corn) oil and its fractions, other than crude, whether or not refined, but not chemically modified",8,Weight in kilograms,2376945,nan,,,2376945.0,,3007045.0,,,6
822,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151530,"Vegetable oils; castor oil and its fractions, whether or not refined, but not chemically modified",8,Weight in kilograms,11080539,nan,,,11080539.0,,17566084.0,,,0
823,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151550,"Vegetable oils; sesame oil and its fractions, whether or not refined, but not chemically modified",8,Weight in kilograms,3529360,nan,,,3529360.0,,14312833.0,,,0
824,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151590,"Vegetable fats and oils and their fractions; fixed, n.e.c. in heading no. 1515, whether or not refined, but not chemically modified",8,Weight in kilograms,10603783,nan,,,10603783.0,,49840086.0,,,0
826,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151610,"Animal fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",8,Weight in kilograms,4237968,nan,,,4237968.0,,14996956.0,,,0
827,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151620,"Vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",8,Weight in kilograms,47087007,nan,,,47087007.0,,93999824.0,,,0
829,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151710,Margarine; excluding liquid margarine,8,Weight in kilograms,58333793,nan,,,58333793.0,,90079244.0,,,0
830,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151790,"Edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",8,Weight in kilograms,38196899,nan,,,38196899.0,,59100780.0,,,6
832,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,151800,"Animal or vegetable fats and oils and their fractions; oxidised, boiled or otherwise chemically modified, (excluding those of heading no. 1516), inedible mixtures or preparations of fats or oils",8,Weight in kilograms,251620756,nan,,,251620756.0,,202913173.0,,,6
834,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,152000,"Glycerol, crude; glycerol waters and glycerol lyes",8,Weight in kilograms,38305298,nan,,,38305298.0,,34290782.0,,,6
836,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,152110,Vegetable waxes (other than triglycerides); whether or not refined or coloured,8,Weight in kilograms,2282219,nan,,,2282219.0,,19508717.0,,,6
837,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,152190,"Waxes, other than vegetable, n.e.c. in heading no. 1521; whether or not refined or coloured",8,Weight in kilograms,697840,nan,,,697840.0,,5928158.0,,,0
839,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,152200,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,8,Weight in kilograms,17393,nan,,,17393.0,,77427.0,,,0
842,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160100,"Meat preparations; sausages and similar products, of meat, meat offal or blood, and food preparations based on these products",8,Weight in kilograms,135680025,nan,,,135680025.0,,632181366.0,,,0
844,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160210,"Meat preparations; homogenised preparations of meat, meat offal or blood",8,Weight in kilograms,4738299,nan,,,4738299.0,,14252349.0,,,0
845,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160220,Meat preparations; of the prepared or preserved liver of any animal (excluding homogenised preparations),8,Weight in kilograms,9363941,nan,,,9363941.0,,37629786.0,,,0
846,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160231,"Meat preparations; of turkeys, prepared or preserved meat or meat offal (excluding livers and homogenised preparations)",8,Weight in kilograms,7613684,nan,,,7613684.0,,31407893.0,,,0
847,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160232,"Meat preparations; of the poultry of heading no. 0105, (i.e. of fowls of the species Gallus domesticus)",8,Weight in kilograms,355423397,nan,,,355423397.0,,1356044730.0,,,6
848,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160239,"Meat preparations; of poultry (excluding turkeys), prepared or preserved meat or meat offal (excluding livers and homogenised preparations)",8,Weight in kilograms,12490070,nan,,,12490070.0,,55081859.0,,,0
849,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160241,"Meat preparations; of swine, hams and cuts thereof, prepared or preserved (excluding homogenised preparations)",8,Weight in kilograms,106145725,nan,,,106145725.0,,498637079.0,,,0
850,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160242,"Meat preparations; of swine, shoulders and cuts thereof, prepared or preserved (excluding homogenised preparations)",8,Weight in kilograms,3979165,nan,,,3979165.0,,13869174.0,,,0
851,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160249,"Meat preparations; of swine, meat or meat offal (including mixtures), prepared or preserved, n.e.c. in heading no. 1602",8,Weight in kilograms,47913031,nan,,,47913031.0,,224823001.0,,,6
852,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160250,"Meat preparations; of bovine animals, meat or meat offal, prepared or preserved (excluding livers and homogenised preparations)",8,Weight in kilograms,72208067,nan,,,72208067.0,,299997171.0,,,0
853,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160290,"Meat preparations; of meat, meat offal or the blood of any animal, n.e.c. in heading no. 1602",8,Weight in kilograms,16082406,nan,,,16082406.0,,81737737.0,,,6
855,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160300,"Extracts and juices; of meat, fish or crustaceans, molluscs or other aquatic invertebrates",8,Weight in kilograms,1249254,nan,,,1249254.0,,4200546.0,,,0
857,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160411,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced)",8,Weight in kilograms,10984547,nan,,,10984547.0,,97504275.0,,,0
858,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160412,"Fish preparations; herrings, prepared or preserved, whole or in pieces (but not minced)",8,Weight in kilograms,2789286,nan,,,2789286.0,,11482734.0,,,0
859,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160413,"Fish preparations; sardines, sardinella and brisling or sprats, prepared or preserved, whole or in pieces (but not minced)",8,Weight in kilograms,13132545,nan,,,13132545.0,,47982066.0,,,0
860,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160414,"Fish preparations; tunas, skipjack and Atlantic bonito (sarda spp.), prepared or preserved, whole or in pieces (but not minced)",8,Weight in kilograms,104899482,nan,,,104899482.0,,552548861.0,,,6
861,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160415,"Fish preparations; mackerel, prepared or preserved, whole or in pieces (but not minced)",8,Weight in kilograms,7965866,nan,,,7965866.0,,42327001.0,,,0
862,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160416,"Fish preparations; anchovies, prepared or preserved, whole or in pieces (but not minced)",8,Weight in kilograms,1381831,nan,,,1381831.0,,17213890.0,,,0
863,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160417,"Fish preparations; eels, prepared or preserved, whole or in pieces (but not minced)",8,Weight in kilograms,132259,nan,,,132259.0,,2549798.0,,,0
864,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160419,"Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), n.e.c. in heading no. 1604",8,Weight in kilograms,44804036,nan,,,44804036.0,,187098923.0,,,0
865,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160420,"Fish preparations; fish minced or in forms n.e.c. in heading no. 1604, prepared or preserved",8,Weight in kilograms,17493471,nan,,,17493471.0,,67154290.0,,,0
866,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160431,Fish preparations; caviar,8,Weight in kilograms,116908,nan,,,116908.0,,3823338.0,,,0
867,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160432,"Fish preparations; caviar substitutes, prepared from fish eggs",8,Weight in kilograms,320873,nan,,,320873.0,,3957416.0,,,0
869,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160510,"Crustacean preparations; crab, prepared or preserved",8,Weight in kilograms,572125,nan,,,572125.0,,10320391.0,,,0
870,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160521,"Crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",8,Weight in kilograms,24992008,nan,,,24992008.0,,279846014.0,,,0
871,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160529,"Crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",8,Weight in kilograms,11258094,nan,,,11258094.0,,121479639.0,,,0
872,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160530,"Crustacean preparations; lobster, prepared or preserved",8,Weight in kilograms,274142,nan,,,274142.0,,7842725.0,,,0
873,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160540,"Crustacean preparations; other than crab, shrimps, prawns, and lobsters, prepared or preserved",8,Weight in kilograms,783484,nan,,,783484.0,,12927898.0,,,0
874,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160551,"Mollusc preparations; oysters, prepared or preserved",8,Weight in kilograms,32087,nan,,,32087.0,,247769.0,,,0
875,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160552,"Mollusc preparations; scallops, including queen scallops, prepared or preserved",8,Weight in kilograms,29344,nan,,,29344.0,,358976.0,,,0
876,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160553,"Mollusc preparations; mussels, prepared or preserved",8,Weight in kilograms,2544974,nan,,,2544974.0,,9116039.0,,,6
877,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160554,"Mollusc preparations; cuttle fish and squid, prepared or preserved",8,Weight in kilograms,2989835,nan,,,2989835.0,,11984482.0,,,6
878,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160555,"Mollusc preparations; octopus, prepared or preserved",8,Weight in kilograms,79710,nan,,,79710.0,,1221288.0,,,0
879,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160556,"Mollusc preparations; clams, cockles and arkshells, prepared or preserved",8,Weight in kilograms,396398,nan,,,396398.0,,1570111.0,,,0
880,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160557,"Mollusc preparations; abalone, prepared or preserved",8,Weight in kilograms,4538,nan,,,4538.0,,251030.0,,,0
881,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160558,"Mollusc preparations; snails, other than sea snails, prepared or preserved",8,Weight in kilograms,22317,nan,,,22317.0,,376900.0,,,0
882,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160559,"Mollusc preparations; n.e.c. in item no. 1605.5, preparations such as pastes, sausages, prepared meals and the like",8,Weight in kilograms,237246,nan,,,237246.0,,1476766.0,,,0
883,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160563,"Aquatic invertebrates; jellyfish, prepared or preserved",8,Weight in kilograms,773,nan,,,773.0,,7975.0,,,0
884,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,160569,"Aquatic invertebrates; other than crustaceans, molluscs, sea cucumbers, sea urchins, and jellyfish, prepared or preserved",8,Weight in kilograms,326267,nan,,,326267.0,,3233600.0,,,6
887,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170112,"Sugars; beet sugar, raw, in solid form, not containing added flavouring or colouring matter",8,Weight in kilograms,18148441,nan,,,18148441.0,,9294540.0,,,6
888,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170113,"Sugars; cane sugar, raw, in solid form, as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter",8,Weight in kilograms,9241217,nan,,,9241217.0,,6316401.0,,,0
889,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170114,"Sugars; cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter",8,Weight in kilograms,456949493,nan,,,456949493.0,,165151840.0,,,6
890,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170191,"Sugars; sucrose, chemically pure, in solid form, containing added flavouring or colouring matter",8,Weight in kilograms,1798615,nan,,,1798615.0,,4136922.0,,,0
891,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170199,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter",8,Weight in kilograms,500379332,nan,,,,,239029627.0,,,6
893,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170211,"Sugars; lactose and lactose syrup, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",8,Weight in kilograms,12953114,nan,,,12953114.0,,22351230.0,,,0
894,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170219,"Sugars; lactose and lactose syrup, containing by weight less than 99% lactose, expressed as anhydrous lactose, calculated on the dry matter",8,Weight in kilograms,706980,nan,,,706980.0,,2613117.0,,,6
895,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170220,"Sugars; maple sugar, chemically pure, in solid form; maple syrup, not containing added flavouring or colouring matter",8,Weight in kilograms,4497780,nan,,,4497780.0,,19543462.0,,,0
896,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170230,"Sugars; glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose, the syrup not containing added flavouring or colouring matter",8,Weight in kilograms,208780021,nan,,,208780021.0,,105984899.0,,,6
897,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170240,"Sugars; glucose and glucose syrup, containing in the dry state at least 20% but less than 50% by weight of fructose, excluding invert sugar, the syrup not containing added flavouring or colouring matter",8,Weight in kilograms,60090087,nan,,,60090087.0,,36200890.0,,,0
898,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170250,"Sugars; fructose, chemically pure, in solid form",8,Weight in kilograms,6474884,nan,,,6474884.0,,7060728.0,,,6
899,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170260,"Sugars; fructose, other than chemically pure fructose, and fructose syrup (containing in the dry state more than 50% by weight of fructose), excluding invert sugar",8,Weight in kilograms,4238961,nan,,,4238961.0,,7981356.0,,,0
900,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170290,"Sugars; n.e.c. in heading no. 1702, including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose",8,Weight in kilograms,59265311,nan,,,,,76417258.0,,,6
902,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170310,"Sugars; molasses, from sugar cane, resulting from the extraction or refining of sugar",8,Weight in kilograms,497799584,nan,,,497799584.0,,80221272.0,,,0
903,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170390,"Sugars; molasses, from sugar beet, resulting from the extraction or refining of sugar",8,Weight in kilograms,100420493,nan,,,100420493.0,,13214690.0,,,6
905,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170410,"Sugar confectionery; chewing gum, whether or not sugar-coated, not containing cocoa",8,Weight in kilograms,3523561,nan,,,3523561.0,,16205869.0,,,6
906,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,170490,"Sugar confectionery; (excluding chewing gum, including white chocolate), not containing cocoa",8,Weight in kilograms,194147523,nan,,,194147523.0,,603331614.0,,,0
909,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,180100,"Cocoa beans; whole or broken, raw or roasted",8,Weight in kilograms,113619761,nan,,,113619761.0,,264470651.0,,,0
911,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,180200,"Cocoa; shells, husks, skins and other cocoa waste",8,Weight in kilograms,7173630,nan,,,7173630.0,,1226936.0,,,0
913,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,180310,"Cocoa; paste, not defatted",8,Weight in kilograms,13602233,nan,,,13602233.0,,46017461.0,,,0
914,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,180320,"Cocoa; paste, wholly or partly defatted",8,Weight in kilograms,244084,nan,,,244084.0,,921539.0,,,0
916,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,180400,"Cocoa; butter, fat and oil",8,Weight in kilograms,53287071,nan,,,53287071.0,,277640914.0,,,0
918,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,180500,"Cocoa; powder, not containing added sugar or other sweetening matter",8,Weight in kilograms,23281365,nan,,,23281365.0,,56383281.0,,,0
920,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,180610,"Cocoa; powder, containing added sugar or other sweetening matter",8,Weight in kilograms,9430562,nan,,,9430562.0,,43005012.0,,,0
921,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,180620,"Chocolate & other food preparations containing cocoa; in blocks, slabs or bars weighing more than 2kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, content exceeding 2kg",8,Weight in kilograms,56615190,nan,,,56615190.0,,190420852.0,,,0
922,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",8,Weight in kilograms,90762815,nan,,,90762815.0,,365667138.0,,,6
923,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",8,Weight in kilograms,87651616,nan,,,87651616.0,,428708637.0,,,0
924,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,180690,Chocolate and other food preparations containing cocoa; n.e.c. in chapter 18,8,Weight in kilograms,204791200,nan,,,204791200.0,,1106667400.0,,,0
927,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,190110,"Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale",8,Weight in kilograms,50934212,nan,,,50934212.0,,263274078.0,,,0
928,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,190120,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",8,Weight in kilograms,77606400,nan,,,77606400.0,,183351141.0,,,0
929,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,190190,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",8,Weight in kilograms,64422390,nan,,,64422390.0,,161831516.0,,,6
931,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,190211,"Food preparations; pasta, containing eggs, uncooked, not stuffed or otherwise prepared",8,Weight in kilograms,31856052,nan,,,31856052.0,,54432408.0,,,0
932,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,190219,"Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",8,Weight in kilograms,120789717,nan,,,120789717.0,,129921903.0,,,0
933,H5,2018,2018,2018,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,nan,,,nan,,nan,,190220,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",8,Weight in kilograms,47607679,nan,,,47607679.0,,135471520.0,,,0
